Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,RelativeTimestamp
1736158239.979923,24.0,0.0,4293.077148,4438.205078,3847.94873,4233.077148,4309.871582,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,6.0,0.0,0.026262,0.676392,0.131104,-0.724304,0.991592,0.15613,-0.057008,-0.004814,-0.007158,-0.008119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.007132053375244
1736158239.987738,25.0,0.0,4278.589844,4423.717773,3827.179443,4215.384766,4293.589844,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.014946937561035
1736158239.995553,26.0,0.0,4286.025879,4429.871582,3848.333252,4227.94873,4300.0,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,1.80948,0.954588,1.295663,1.065558,0.85274,1.150754,0.413908,0.666961,0.651111,0.631822,2.159019,0.871422,0.653604,0.800048,0.782899,1.088868,1.308151,1.03228,0.999373,0.68991,1.744777,0.577931,1.203782,0.941166,0.721702,1.0,91.666664,4.0,4.0,4.0,4.0,3.0,3.0227620601654053
1736158240.003367,27.0,0.0,4290.512695,4434.487305,3870.641113,4238.461426,4300.256348,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03057599067688
1736158240.011082,28.0,0.0,4277.307617,4428.461426,3858.205078,4228.717773,4285.384766,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,7.0,0.0,0.025462,0.676208,0.131531,-0.724426,0.98378,0.147341,-0.045289,-0.004931,-0.007199,-0.008198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0382909774780273
1736158240.018897,29.0,0.0,4277.179688,4437.05127,3859.871826,4235.384766,4291.410156,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0461061000823975
1736158240.026712,30.0,0.0,4280.0,4443.077148,3877.05127,4240.384766,4300.384766,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0539209842681885
1736158240.034527,31.0,0.0,4265.641113,4430.0,3872.179443,4222.563965,4284.615234,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0617361068725586
1736158240.042242,32.0,0.0,4263.589844,4428.974121,3869.102539,4225.897461,4281.410156,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,8.0,0.0,0.025079,0.676514,0.131042,-0.724243,0.98378,0.147341,-0.045289,-0.005036,-0.007236,-0.008269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.069451093673706
1736158240.050057,33.0,0.0,4273.974121,4435.0,3875.384521,4241.282227,4296.666504,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.077265977859497
1736158240.057872,34.0,0.0,4274.487305,4424.615234,3866.410156,4231.153809,4295.769043,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.085081100463867
1736158240.065687,35.0,0.0,4284.871582,4424.487305,3867.564209,4234.102539,4296.666504,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.092895984649658
1736158240.073602,36.0,0.0,4297.563965,4433.974121,3880.256348,4252.692383,4307.820313,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,9.0,0.0,0.024521,0.676392,0.131104,-0.724365,0.972549,0.150271,-0.057008,-0.005094,-0.007184,-0.00837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.100811004638672
1736158240.081416,37.0,0.0,4285.769043,4421.410156,3866.538574,4237.307617,4297.307617,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1086249351501465
1736158240.089231,38.0,0.0,4288.589844,4416.025879,3856.538574,4223.589844,4289.487305,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1164400577545166
1736158240.097046,39.0,0.0,4309.358887,4429.615234,3871.794922,4236.666504,4304.743652,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1242549419403076
1736158240.104761,40.0,0.0,4293.974121,4421.410156,3868.589844,4220.769043,4300.256348,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,10.0,0.0,0.025729,0.67627,0.131165,-0.724426,0.978897,0.159548,-0.057496,-0.004963,-0.007198,-0.0084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.131969928741455
1736158240.112576,41.0,0.0,4278.717773,4413.461426,3862.692383,4200.128418,4287.563965,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.139785051345825
1736158240.120391,42.0,0.0,4305.641113,4433.077148,3885.512939,4220.512695,4302.692383,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,1.878571,1.002078,1.178239,1.007271,0.787647,1.285006,0.383165,0.655559,0.653587,0.6094,2.683474,0.975107,0.535843,0.758161,0.736607,0.824593,0.942193,1.037647,0.900837,0.632446,1.832327,0.466833,1.144477,0.874084,0.656489,,,,,,,,3.147599935531616
1736158240.128206,43.0,0.0,4309.871582,4432.05127,3890.897461,4222.563965,4304.871582,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1554150581359863
1736158240.136121,44.0,0.0,4286.666504,4414.615234,3879.358887,4203.077148,4290.769043,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,11.0,0.0,0.024777,0.67627,0.131348,-0.724426,0.978897,0.159548,-0.057496,-0.004906,-0.007174,-0.008451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.163330078125
1736158240.143935,45.0,0.0,4294.358887,4423.717773,3894.358887,4220.512695,4304.230957,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1711440086364746
1736158240.15175,46.0,0.0,4296.025879,4425.0,3899.743652,4231.153809,4310.256348,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1789591312408447
1736158240.159565,47.0,0.0,4272.307617,4412.94873,3887.05127,4211.794922,4290.769043,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1867740154266357
1736158240.16748,48.0,0.0,4280.0,4433.205078,3907.179443,4223.846191,4297.820313,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,12.0,0.0,0.025775,0.676208,0.13147,-0.724426,0.986709,0.151736,-0.051148,-0.005026,-0.007165,-0.008424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1946890354156494
1736158240.175295,49.0,0.0,4292.05127,4445.769043,3922.179443,4239.487305,4311.410156,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2025041580200195
1736158240.18311,50.0,0.0,4271.794922,4420.0,3897.94873,4218.461426,4296.410156,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2103190422058105
1736158240.190925,51.0,0.0,4271.666504,4419.487305,3897.179443,4218.846191,4296.282227,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2181339263916016
1736158240.198839,52.0,0.0,4285.512695,4441.410156,3914.230713,4235.512695,4307.05127,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,13.0,0.0,0.024658,0.676208,0.131348,-0.724487,0.976455,0.152224,-0.046754,-0.004987,-0.007242,-0.008411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.226047992706299
1736158240.206654,53.0,0.0,4270.641113,4432.563965,3896.153809,4218.846191,4293.461426,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.233863115310669
1736158240.214469,54.0,0.0,4268.205078,4423.846191,3883.974365,4214.871582,4290.897461,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24167799949646
1736158240.222284,55.0,0.0,4281.666504,4431.794922,3893.974365,4235.256348,4302.307617,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24949312210083
1736158240.230199,56.0,0.0,4263.974121,4421.282227,3881.410156,4224.102539,4288.846191,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,14.0,0.0,0.024451,0.67627,0.131409,-0.724426,0.976455,0.152224,-0.046754,-0.004952,-0.007311,-0.0084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2574081420898438
1736158240.238014,57.0,0.0,4251.538574,4416.922852,3877.435791,4211.153809,4283.461426,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2652230262756348
1736158240.245829,58.0,0.0,4271.410156,4436.922852,3903.589844,4231.666504,4302.436035,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,1.968179,1.125878,1.034934,0.935899,0.70603,1.630785,0.406839,0.620906,0.650223,0.582645,3.398134,1.042557,0.442102,0.716506,0.683636,0.739334,0.738691,1.001362,0.828349,0.575841,1.921785,0.386959,1.020119,0.812639,0.595665,,,,,,,,3.273038148880005
1736158240.253644,59.0,0.0,4273.077148,4436.410156,3901.281982,4235.641113,4298.333496,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.280853033065796
1736158240.261558,60.0,0.0,4253.717773,4420.256348,3876.794922,4217.436035,4282.307617,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,15.0,0.0,0.025012,0.676392,0.131348,-0.724304,0.989151,0.145388,-0.036011,-0.004957,-0.007398,-0.008427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.288767099380493
1736158240.269373,61.0,0.0,4247.692383,4425.897461,3880.512939,4213.589844,4287.436035,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.296581983566284
1736158240.277188,62.0,0.0,4250.512695,4439.102539,3895.128174,4217.94873,4293.333496,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3043971061706543
1736158240.285003,63.0,0.0,4257.179688,4449.743652,3904.487061,4226.922852,4296.794922,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3122119903564453
1736158240.292918,64.0,0.0,4257.94873,4460.641113,3911.794922,4238.077148,4307.05127,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,16.0,0.0,0.02464,0.676453,0.131104,-0.724304,0.998428,0.151247,-0.052125,-0.004913,-0.007366,-0.008524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.320127010345459
1736158240.300733,65.0,0.0,4241.410156,4452.307617,3897.820557,4229.358887,4304.358887,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.327942132949829
1736158240.308548,66.0,0.0,4239.102539,4436.282227,3880.384521,4219.615234,4297.563965,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33575701713562
1736158240.316362,67.0,0.0,4249.230957,4434.615234,3885.256348,4223.846191,4298.589844,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3435709476470947
1736158240.324277,68.0,0.0,4229.487305,4427.94873,3884.487061,4213.077148,4286.410156,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,17.0,0.0,0.025025,0.676575,0.130737,-0.724243,0.998428,0.151247,-0.052125,-0.004874,-0.007337,-0.008612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3514859676361084
1736158240.332092,69.0,0.0,4220.128418,4423.333496,3879.487061,4206.025879,4282.563965,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3593010902404785
1736158240.339907,70.0,0.0,4257.94873,4443.077148,3894.743652,4227.94873,4307.94873,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3671159744262695
1736158240.347722,71.0,0.0,4270.897461,4448.974121,3897.820557,4231.282227,4311.666504,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3749310970306396
1736158240.355637,72.0,0.0,4238.717773,4425.769043,3880.897461,4208.589844,4287.692383,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,18.0,0.0,0.025025,0.676575,0.130737,-0.724243,0.998428,0.151247,-0.052125,-0.004838,-0.00719,-0.008569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3828461170196533
1736158240.363452,73.0,0.0,4235.641113,4419.871582,3882.307617,4211.794922,4292.820313,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3906610012054443
1736158240.371266,74.0,0.0,4257.692383,4430.256348,3889.230713,4226.922852,4310.641113,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,2.001491,1.314689,0.888247,0.888159,0.621722,2.06611,0.476222,0.589762,0.649843,0.554296,4.15159,1.06989,0.420252,0.706022,0.634214,0.865677,0.781444,0.952595,0.815075,0.529782,1.995123,0.367105,0.883199,0.790281,0.546327,,,,,,,,3.398474931716919
1736158240.379081,75.0,0.0,4254.230957,4424.358887,3882.05127,4220.897461,4302.692383,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.406290054321289
1736158240.386796,76.0,0.0,4245.641113,4421.410156,3887.179443,4218.461426,4298.974121,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,19.0,0.0,0.025141,0.676636,0.130737,-0.724182,0.972061,0.153201,-0.042847,-0.004867,-0.007276,-0.008505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4140050411224365
1736158240.394611,77.0,0.0,4252.436035,4434.230957,3900.897461,4225.0,4308.077148,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4218199253082275
1736158240.402426,78.0,0.0,4252.563965,4435.897461,3899.487061,4216.538574,4301.282227,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4296350479125977
1736158240.410241,79.0,0.0,4252.436035,4432.307617,3901.666748,4211.410156,4296.538574,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4374499320983887
1736158240.417956,80.0,0.0,4267.692383,4446.153809,3921.923096,4232.820313,4316.282227,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,20.0,0.0,0.026129,0.676575,0.130859,-0.724182,0.981338,0.152712,-0.053101,-0.00493,-0.007293,-0.008619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4451651573181152
1736158240.425771,81.0,0.0,4269.615234,4449.102539,3933.076904,4247.94873,4323.333496,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4529800415039062
1736158240.433586,82.0,0.0,4241.410156,4422.563965,3918.846191,4228.589844,4296.794922,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4607949256896973
1736158240.441401,83.0,0.0,4225.769043,4414.743652,3907.564209,4214.743652,4282.94873,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4686100482940674
1736158240.449116,84.0,0.0,4242.436035,4440.256348,3919.615479,4234.743652,4302.563965,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,21.0,0.0,0.024049,0.676575,0.13092,-0.724243,0.981338,0.152712,-0.053101,-0.004986,-0.007309,-0.008721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.476325035095215
1736158240.45693,85.0,0.0,4247.436035,4443.589844,3926.538574,4242.436035,4309.871582,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4841389656066895
1736158240.464745,86.0,0.0,4234.358887,4422.563965,3914.871826,4222.692383,4297.307617,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4919540882110596
1736158240.47256,87.0,0.0,4242.692383,4422.307617,3911.025635,4221.410156,4303.974121,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4997689723968506
1736158240.480475,88.0,0.0,4255.256348,4427.307617,3911.410156,4229.487305,4314.871582,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,22.0,0.0,0.024169,0.676636,0.13092,-0.724182,0.987198,0.168826,-0.056031,-0.005085,-0.00731,-0.00874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5076839923858643
1736158240.48829,89.0,0.0,4242.94873,4420.384766,3903.718018,4218.846191,4303.461426,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5154991149902344
1736158240.496105,90.0,0.0,4236.922852,4431.794922,3910.384521,4220.769043,4297.820313,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,1.980145,1.512331,0.767088,0.88712,0.552061,2.41773,0.561351,0.578857,0.656907,0.53118,4.984311,1.061932,0.476688,0.74203,0.601161,1.179367,1.046729,0.905878,0.864523,0.508031,2.054376,0.410053,0.775164,0.822717,0.514272,1.0,91.666664,4.0,4.0,4.0,4.0,3.0,3.5233139991760254
1736158240.50392,91.0,0.0,4241.153809,4445.897461,3919.358887,4232.94873,4299.358887,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5311291217803955
1736158240.511635,92.0,0.0,4228.333496,4430.0,3904.230713,4219.871582,4286.538574,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,23.0,0.0,0.024962,0.676453,0.131042,-0.724304,0.991592,0.1449,-0.05066,-0.004968,-0.007348,-0.008684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.538844108581543
1736158240.51945,93.0,0.0,4225.256348,4421.794922,3901.794922,4212.563965,4287.436035,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.546658992767334
1736158240.527264,94.0,0.0,4248.205078,4441.410156,3925.0,4232.179688,4308.205078,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5544731616973877
1736158240.535079,95.0,0.0,4253.717773,4444.743652,3926.025635,4235.384766,4309.102539,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5622880458831787
1736158240.542794,96.0,0.0,4238.717773,4429.358887,3911.153809,4221.538574,4298.333496,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,24.0,0.0,0.02464,0.676453,0.131104,-0.724304,0.991592,0.1449,-0.05066,-0.004861,-0.007382,-0.008634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.570003032684326
1736158240.550609,97.0,0.0,4242.436035,4433.077148,3918.974365,4225.128418,4303.846191,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5778181552886963
1736158240.558424,98.0,0.0,4255.128418,4443.717773,3928.718018,4231.410156,4307.563965,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5856330394744873
1736158240.566239,99.0,0.0,4250.384766,4436.282227,3920.128174,4225.0,4299.230957,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5934481620788574
1736158240.573954,100.0,0.0,4246.538574,4428.974121,3917.05127,4222.820313,4296.538574,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,25.0,0.0,0.025956,0.676392,0.131165,-0.724304,0.985245,0.162478,-0.04773,-0.004912,-0.007279,-0.008576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.601163148880005
1736158240.581769,101.0,0.0,4255.769043,4431.538574,3923.974365,4223.846191,4296.153809,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.608978033065796
1736158240.589584,102.0,0.0,4254.358887,4424.743652,3922.307617,4214.358887,4284.871582,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.616793155670166
1736158240.597399,103.0,0.0,4241.282227,4415.641113,3919.743652,4206.538574,4275.897461,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.624608039855957
1736158240.605114,104.0,0.0,4241.794922,4421.153809,3928.076904,4212.692383,4282.05127,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,26.0,0.0,0.023521,0.676392,0.131287,-0.724365,0.986709,0.168826,-0.045777,-0.004861,-0.007222,-0.008585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6323230266571045
1736158240.612928,105.0,0.0,4244.358887,4422.94873,3930.897461,4218.333496,4284.102539,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.640136957168579
