Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,RelativeTimestamp
1736159335.445189,1736159335.446141,115.0,0.0,4198.205078,4398.205078,4011.281982,4213.717773,4255.128418,0.0,2.0,42.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1736159335.452999,1736159335.454051,116.0,0.0,4206.025879,4416.025879,4018.846191,4226.794922,4270.128418,0.0,2.0,42.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,29.0,0.0,0.560546,0.380859,0.550049,-0.488037,1.000992,0.120607,-0.098146,-0.004114,-0.009766,-0.008926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007810115814208984
1736159335.460809,1736159335.461861,117.0,0.0,4193.589844,4408.846191,4013.461426,4217.05127,4263.974121,0.0,2.0,42.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015619993209838867
1736159335.468619,1736159335.469671,118.0,0.0,4190.384766,4402.307617,4013.718018,4207.94873,4258.461426,0.0,2.0,42.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02343010902404785
1736159335.476429,1736159335.477481,119.0,0.0,4213.333496,4418.589844,4034.871826,4217.692383,4276.538574,0.0,2.0,42.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031239986419677734
1736159335.484239,1736159335.48519,120.0,0.0,4210.512695,4413.333496,4033.205078,4203.461426,4275.641113,0.0,2.0,42.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,30.0,0.0,0.5606,0.380859,0.550049,-0.487976,0.992203,0.1084,-0.104982,-0.004045,-0.009766,-0.008986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03905010223388672
1736159335.492049,1736159335.493,121.0,0.0,4194.743652,4398.589844,4024.358887,4181.666504,4261.282227,0.0,2.0,42.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0468599796295166
1736159335.499859,1736159335.50081,122.0,0.0,4197.05127,4402.820313,4031.923096,4175.256348,4257.436035,0.0,2.0,42.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054670095443725586
1736159335.507669,1736159335.508619,123.0,0.0,4191.025879,4398.846191,4023.974365,4158.333496,4244.615234,0.0,2.0,42.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06247997283935547
1736159335.515478,1736159335.516329,124.0,0.0,4186.410156,4393.717773,4011.923096,4156.922852,4238.461426,0.0,2.0,42.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,31.0,0.0,0.560493,0.380859,0.550049,-0.488098,0.992203,0.1084,-0.104982,-0.003982,-0.009766,-0.009039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07028889656066895
