Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,RelativeTimestamp
1736158594.355376,1736158594.355474,72.0,0.0,4252.179688,4410.0,4006.281982,4212.05127,4273.077148,0.0,2.0,43.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,18.0,0.0,0.606097,0.354919,0.529236,-0.476013,0.982925,0.064454,-0.192874,-0.001678,-0.015399,-0.008748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00675892829895
1736158594.363186,1736158594.363283,73.0,0.0,4232.563965,4404.615234,3992.820557,4189.615234,4254.615234,0.0,2.0,43.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01456880569458
1736158594.370995,1736158594.371092,74.0,0.0,4237.94873,4414.743652,3998.718018,4186.922852,4259.871582,0.0,2.0,43.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0223779678344727
1736158594.378805,1736158594.378901,75.0,0.0,4252.307617,4417.179688,4008.205078,4199.487305,4273.717773,0.0,2.0,43.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0301878452301025
1736158594.386615,1736158594.386611,76.0,0.0,4255.897461,4421.282227,4012.05127,4203.717773,4280.897461,0.0,2.0,43.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,19.0,0.0,0.606084,0.354858,0.529236,-0.476074,0.982925,0.064454,-0.192874,-0.001705,-0.015397,-0.008666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0379979610443115
1736158594.394425,1736158594.39442,77.0,0.0,4256.153809,4436.922852,4015.769287,4211.922852,4289.102539,0.0,2.0,43.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0458078384399414
1736158594.402234,1736158594.402229,78.0,0.0,4259.743652,4432.563965,4025.769287,4222.563965,4298.333496,0.0,2.0,43.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,4.506117,5.952789,0.787839,1.469803,0.91456,2.042885,4.272812,1.044213,1.291097,1.749061,4.364839,4.12347,0.766265,1.815638,0.697737,2.508989,5.379428,0.716964,2.189198,0.925271,4.033661,4.10341,0.913369,1.662279,1.004387,,,,,,,,3.053617000579834
1736158594.410044,1736158594.410038,79.0,0.0,4270.128418,4427.179688,4032.94873,4226.922852,4303.461426,0.0,2.0,43.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.061426877975464
1736158594.417854,1736158594.417747,80.0,0.0,4273.461426,4433.333496,4019.358887,4217.307617,4298.077148,0.0,2.0,43.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,20.0,0.0,0.606215,0.35498,0.529114,-0.475952,1.000992,0.073732,-0.192874,-0.001535,-0.015408,-0.008691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.069236993789673
1736158594.425664,1736158594.425556,81.0,0.0,4254.102539,4400.256348,4000.769287,4187.307617,4280.769043,0.0,2.0,43.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0770468711853027
1736158594.433473,1736158594.433366,82.0,0.0,4244.358887,4370.769043,4004.230713,4179.487305,4276.666504,0.0,2.0,43.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0848560333251953
1736158594.441283,1736158594.441175,83.0,0.0,4262.820313,4416.410156,4011.923096,4210.256348,4290.0,0.0,2.0,43.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.092665910720825
1736158594.449093,1736158594.448884,84.0,0.0,4271.666504,4460.128418,4010.641113,4219.871582,4288.974121,0.0,2.0,43.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,21.0,0.0,0.606211,0.354797,0.529297,-0.475891,1.000992,0.073732,-0.192874,-0.001406,-0.015356,-0.008652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.100476026535034
1736158594.456903,1736158594.456693,85.0,0.0,4268.589844,4447.05127,4024.358887,4211.410156,4282.307617,0.0,2.0,43.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.108285903930664
1736158594.464713,1736158594.464502,86.0,0.0,4280.0,4446.538574,4046.794922,4233.461426,4296.282227,0.0,2.0,43.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.116096019744873
1736158594.472522,1736158594.472312,87.0,0.0,4284.871582,4468.974121,4047.820557,4251.153809,4305.897461,0.0,2.0,43.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1239049434661865
1736158594.480332,1736158594.480021,88.0,0.0,4270.769043,4469.871582,4031.923096,4237.94873,4292.307617,0.0,2.0,43.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,22.0,0.0,0.606354,0.354797,0.529297,-0.475708,0.983902,0.064454,-0.192386,-0.001509,-0.015249,-0.008592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1317148208618164
1736158594.488142,1736158594.48783,89.0,0.0,4262.692383,4458.333496,4017.564209,4227.563965,4280.128418,0.0,2.0,43.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1395249366760254
1736158594.495952,1736158594.495639,90.0,0.0,4265.897461,4449.358887,4014.743652,4226.410156,4283.461426,0.0,2.0,43.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1473348140716553
