Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,RelativeTimestamp
1736159398.486806,1736159398.487336,123.0,0.0,4194.230957,4511.922852,3989.102539,4195.769043,4249.102539,0.0,2.0,42.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1736159398.494616,1736159398.495246,124.0,0.0,4194.358887,4514.743652,3993.846191,4197.436035,4250.641113,0.0,2.0,42.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,31.0,0.0,0.558993,0.366211,0.554626,-0.495789,1.007828,0.146487,-0.117678,-0.004743,-0.007953,-0.009695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007810115814208984
1736159398.502426,1736159398.503056,125.0,0.0,4188.461426,4509.358887,3995.769287,4187.692383,4247.820313,0.0,2.0,42.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015619993209838867
1736159398.510236,1736159398.510866,126.0,0.0,4201.666504,4515.512695,4006.025635,4197.307617,4261.922852,0.0,2.0,42.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,2.12045,1.105282,0.711168,1.393,0.465673,1.422936,1.130822,0.246122,0.847011,0.381618,1.37229,2.854157,0.914333,1.16558,0.392404,1.347774,1.240005,0.965761,1.317588,0.612193,1.8385,1.394115,0.785539,1.301998,0.429677,,,,,,,,0.02343010902404785
1736159398.518046,1736159398.518677,127.0,0.0,4208.077148,4510.641113,4001.281982,4203.461426,4266.794922,0.0,2.0,42.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031239986419677734
1736159398.525856,1736159398.526586,0.0,0.0,4187.94873,4487.05127,3980.0,4183.846191,4246.922852,0.0,2.0,42.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,0.0,0.0,0.559074,0.366272,0.554504,-0.495789,0.988785,0.14844,-0.12549,-0.004659,-0.007841,-0.009726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03905010223388672
1736159398.533666,1736159398.534396,1.0,0.0,4191.410156,4491.025879,3986.666748,4187.94873,4252.179688,0.0,2.0,42.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0468599796295166
1736159398.541475,1736159398.542206,2.0,0.0,4211.794922,4516.025879,4009.487061,4213.461426,4277.05127,0.0,2.0,42.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05466914176940918
1736159398.549285,1736159398.550016,3.0,0.0,4197.179688,4516.153809,4007.179443,4207.820313,4269.487305,0.0,2.0,42.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06247901916503906
1736159398.557095,1736159398.557926,4.0,0.0,4180.769043,4507.692383,4000.128174,4194.358887,4252.563965,0.0,2.0,42.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,1.0,0.0,0.559209,0.366333,0.554382,-0.495728,0.999527,0.150393,-0.121096,-0.004743,-0.007887,-0.009755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07028913497924805
1736159398.564905,1736159398.565736,5.0,0.0,4193.333496,4514.871582,4008.333252,4202.436035,4258.461426,0.0,2.0,42.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07809901237487793
1736159398.572715,1736159398.573546,6.0,0.0,4192.05127,4517.563965,4009.615479,4202.05127,4258.846191,0.0,2.0,42.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08590912818908691
1736159398.580525,1736159398.581355,7.0,0.0,4174.102539,4509.102539,4002.435791,4191.025879,4243.205078,0.0,2.0,42.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0937190055847168
1736159398.588335,1736159398.589065,8.0,0.0,4176.794922,4506.153809,4004.743652,4193.333496,4235.769043,0.0,2.0,42.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,2.0,0.0,0.559249,0.366272,0.554382,-0.495728,0.999527,0.150393,-0.121096,-0.004818,-0.007928,-0.00978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10152912139892578
1736159398.596145,1736159398.596875,9.0,0.0,4190.641113,4510.0,4013.461426,4200.897461,4240.769043,0.0,2.0,42.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10933899879455566
