Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,RelativeTimestamp
1735984515.112524,1735984515.113522,124.0,0.0,4290.897461,4345.0,4093.461426,4188.333496,4285.897461,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,31.0,0.0,0.714918,0.165466,0.667908,-0.124146,0.975113,-0.066651,-0.036866,-4.305611,-19.153299,-8.775203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.007007122039795
1735984515.120334,1735984515.121332,125.0,0.0,4290.0,4344.615234,4103.205078,4183.974121,4283.077148,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.014816999435425
1735984515.128144,1735984515.129142,126.0,0.0,4291.922852,4346.538574,4105.641113,4183.077148,4282.692383,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.022627115249634
1735984515.135955,1735984515.136953,127.0,0.0,4282.179688,4342.94873,4095.512939,4179.230957,4279.743652,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.030438184738159
1735984515.143765,1735984515.144863,0.0,0.0,4269.358887,4338.077148,4100.641113,4171.538574,4269.230957,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,0.0,0.0,0.714943,0.165466,0.667847,-0.124329,0.969741,-0.076905,-0.039796,-4.204035,-19.047384,-8.720143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.038248062133789
1735984515.151576,1735984515.152673,1.0,0.0,4276.794922,4340.769043,4113.974121,4171.666504,4270.384766,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0460591316223145
1735984515.159386,1735984515.160484,2.0,0.0,4287.563965,4349.743652,4116.153809,4177.820313,4284.358887,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,9.182671,4.322411,1.10442,0.665242,0.37778,0.413297,0.884255,0.579766,0.480818,0.364476,4.898406,0.837438,2.32452,2.35446,0.609249,1.706244,0.879273,1.256671,0.62237,0.372929,7.131406,5.216825,0.965309,0.361133,0.402074,,,,,,,,3.0538690090179443
1735984515.167196,1735984515.168294,3.0,0.0,4278.333496,4351.282227,4113.461426,4171.922852,4286.538574,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0616791248321533
1735984515.175007,1735984515.176204,4.0,0.0,4272.436035,4345.641113,4110.641113,4159.230957,4280.769043,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,1.0,0.0,0.715,0.165283,0.667786,-0.124573,0.969741,-0.076905,-0.039796,-4.112616,-18.952061,-8.67059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0694901943206787
1735984515.182817,1735984515.184015,5.0,0.0,4275.641113,4342.05127,4103.205078,4157.307617,4276.666504,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0773000717163086
1735984515.190628,1735984515.191825,6.0,0.0,4261.794922,4336.922852,4095.641113,4155.512695,4262.94873,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.085111141204834
1735984515.198438,1735984515.199635,7.0,0.0,4246.282227,4332.820313,4098.717773,4145.641113,4249.615234,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.092921018600464
1735984515.206248,1735984515.207446,8.0,0.0,4252.307617,4341.025879,4108.461426,4142.307617,4251.794922,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,2.0,0.0,0.715086,0.165222,0.667664,-0.124817,0.970718,-0.070558,-0.04712,-4.120062,-18.851315,-8.670855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.100731134414673
1735984515.214059,1735984515.215256,9.0,0.0,4261.666504,4348.205078,4110.384766,4151.025879,4258.974121,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1085422039031982
1735984515.221869,1735984515.223066,10.0,0.0,4268.077148,4341.922852,4107.820313,4160.512695,4266.922852,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.116352081298828
1735984515.22968,1735984515.230877,11.0,0.0,4274.230957,4333.717773,4105.641113,4157.179688,4270.0,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1241631507873535
1735984515.23749,1735984515.238587,12.0,0.0,4269.102539,4324.871582,4094.358887,4144.743652,4256.538574,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,3.0,0.0,0.715136,0.165161,0.667603,-0.124939,0.973159,-0.070069,-0.057374,-4.081902,-18.685875,-8.715953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1319730281829834
1735984515.2453,1735984515.246398,13.0,0.0,4266.794922,4323.333496,4091.025635,4151.666504,4253.717773,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1397831439971924
1735984515.253111,1735984515.254208,14.0,0.0,4283.974121,4348.717773,4115.384766,4180.512695,4281.282227,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1475939750671387
1735984515.260921,1735984515.262018,15.0,0.0,4298.589844,4371.153809,4130.641113,4192.05127,4298.846191,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1554040908813477
1735984515.268732,1735984515.269729,16.0,0.0,4300.512695,4356.922852,4112.563965,4181.282227,4289.487305,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,4.0,0.0,0.714989,0.1651,0.667786,-0.124878,0.973159,-0.070069,-0.057374,-3.957834,-18.776241,-8.846265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.163215160369873
1735984515.276542,1735984515.277539,17.0,0.0,4301.025879,4346.410156,4100.897461,4181.025879,4286.410156,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.171025037765503
1735984515.284352,1735984515.285349,18.0,0.0,4299.230957,4363.205078,4109.230957,4190.384766,4296.794922,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,9.857013,4.586128,0.89626,0.60887,0.415832,0.47451,0.989372,0.553177,0.452577,0.355013,5.506977,0.992063,2.563103,2.152277,0.635116,2.24388,0.889409,1.320006,0.591825,0.39092,7.576324,5.209791,0.883631,0.326643,0.4092,1.0,100.0,4.0,4.0,4.0,4.0,4.0,3.178835153579712
1735984515.292163,1735984515.29316,19.0,0.0,4301.153809,4369.615234,4111.666504,4186.922852,4303.589844,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.186645984649658
1735984515.299973,1735984515.30107,20.0,0.0,4311.153809,4366.410156,4113.077148,4178.077148,4305.512695,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,5.0,0.0,0.714982,0.164978,0.667847,-0.124756,0.97023,-0.066651,-0.047608,-3.861128,-18.693077,-8.873823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.194456100463867
1735984515.307784,1735984515.30888,21.0,0.0,4313.717773,4375.641113,4124.487305,4181.794922,4306.538574,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2022671699523926
1735984515.315594,1735984515.316691,22.0,0.0,4310.512695,4374.743652,4128.333496,4193.077148,4310.512695,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2100770473480225
1735984515.323405,1735984515.324501,23.0,0.0,4310.641113,4358.077148,4114.615234,4190.897461,4312.94873,0.0,3.0,71.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.217888116836548
