Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,RelativeTimestamp
1735982384.370629,1735982384.371701,84.0,0.0,4229.102539,4405.512695,4025.0,4200.512695,4208.205078,0.0,4.0,75.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,21.0,0.0,0.696171,0.159546,0.684448,-0.146362,0.980484,-0.029053,-0.010498,-6.114596,-16.915173,-6.320309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.004853963851929
1735982384.378439,1735982384.379511,85.0,0.0,4228.846191,4403.589844,4015.256348,4212.563965,4215.128418,0.0,4.0,75.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.012663841247559
1735982384.386249,1735982384.387322,86.0,0.0,4236.153809,4431.282227,4026.538574,4222.563965,4228.333496,0.0,4.0,75.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.020473957061768
1735982384.39406,1735982384.395132,87.0,0.0,4233.846191,4437.05127,4013.718018,4213.589844,4216.410156,0.0,4.0,75.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.028284788131714
1735982384.40187,1735982384.403042,88.0,0.0,4219.102539,4415.256348,3987.820557,4209.743652,4198.333496,0.0,4.0,75.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,22.0,0.0,0.69614,0.15979,0.684448,-0.14624,0.979019,-0.02417,-0.011963,-6.10129,-16.838671,-6.316339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.036094903945923
1735982384.409681,1735982384.410853,89.0,0.0,4214.102539,4415.384766,3993.718018,4227.94873,4204.102539,0.0,4.0,75.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.043905973434448
1735982384.417491,1735982384.418663,90.0,0.0,4215.641113,4423.461426,4005.769287,4211.025879,4207.179688,0.0,4.0,75.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.051715850830078
1735982384.425301,1735982384.426473,91.0,0.0,4217.307617,4412.179688,4009.487061,4169.487305,4201.538574,0.0,4.0,75.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.059525966644287
1735982384.433112,1735982384.434184,92.0,0.0,4225.384766,4416.153809,4031.794922,4180.897461,4210.897461,0.0,4.0,75.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,23.0,0.0,0.69617,0.160034,0.684387,-0.146118,0.979019,-0.02417,-0.011963,-6.089315,-16.769817,-6.312767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.067336797714233
1735982384.440922,1735982384.441994,93.0,0.0,4224.358887,4436.538574,4052.307617,4196.410156,4214.743652,0.0,4.0,75.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.075146913528442
